OG,Description,Prevalence_Gut,Prevalence_Vaginal,Mean_per_1000_genes_Gut,Mean_per_1000_genes_Vaginal,log2FC_Vaginal_vs_Gut,Rank_biserial_Vaginal_vs_Gut,P_value,Q_value_BH,Significant_q<0.05,Higher_in
arCOG07173,"Psort location Cytoplasmic, score 8.87",0.018549747048903862,0.002544529262086514,0.01156436159985542,0.001367930782554064,-2.4076385541833982,-0.01601004509781201,0.0010193686441319443,0.0022016607702671862,True,Gut
2EA9N,"Psort location Cytoplasmic, score",0.018549747048903862,0.002544529262086514,0.006062389813145815,0.0009432493751627405,-1.8616854014239748,-0.015999317740046037,0.0010273615915378754,0.0022182876361174953,True,Gut
2ADE4,,0.018549747048903862,0.002544529262086514,0.009753311088990791,0.0013317900934499904,-2.205271124583303,-0.015998245004269496,0.0010281640625693675,0.0022187473907567742,True,Gut
2C15H,,0.022976391231028646,0.005089058524173028,0.014277997545736726,0.002896364231491645,-1.9712550130963833,-0.017888941810520587,0.001028059883772457,0.0022187473907567742,True,Gut
2E9X3,"Psort location CytoplasmicMembrane, score 9.99",0.018549747048903862,0.002544529262086514,0.01101830331809475,0.0018886485009367215,-2.0567666697896474,-0.015983226703397135,0.0010394597816692991,0.002242480302844601,True,Gut
COG1012,Aldehyde dehydrogenase family,0.7607504215851469,0.734096692111954,0.9903442338047408,1.209834693579537,0.2885439077329202,0.07238150560611722,0.00104267933469244,0.002248781476283666,True,Vaginal
COG4696,Phosphoribosyl-ATP pyrophosphohydrolase,0.019603709949409763,0.03816793893129771,0.011236754362744215,0.02262599245593978,0.9491539808387331,0.01861545211522042,0.001048310507000051,0.0022602787700341975,True,Vaginal
2EENY,"Psort location CytoplasmicMembrane, score",0.022976391231028646,0.005089058524173028,0.008498827408521368,0.0023442074462896377,-1.5060850868512203,-0.01785407789778115,0.001051636825960889,0.002266801371422569,True,Gut
2EQT6,,0.013490725126475537,0.0,0.006648394371665575,0.0,-2.935156914450649,-0.013490725126475533,0.0010569678983486962,0.002275035006732093,True,Gut
2DWVK,,0.013490725126475537,0.0,0.008250374463154369,0.0,-3.209511768353387,-0.013490725126475533,0.001056967904682095,0.002275035006732093,True,Gut
2ABKU,,0.013490725126475537,0.0,0.0047217864758218745,0.0,-2.516465660537592,-0.013490725126475533,0.0010569678856818707,0.002275035006732093,True,Gut
2DPFP,,0.013490725126475537,0.0,0.005856647613483259,0.0,-2.7775033790881576,-0.013490725126475533,0.0010569678983486962,0.002275035006732093,True,Gut
COG2029,Domain of unknown function (DUF366),0.013490725126475537,0.0,0.010021893635931716,0.0,-3.462300204864643,-0.013490725126475533,0.0010569678666816765,0.002275035006732093,True,Gut
COG3315,alpha/beta hydrolase fold,0.20763069139966064,0.15648854961832073,0.15560644718798505,0.12142856557660449,-0.35520339352705926,-0.0509010444155521,0.001058398690478809,0.002277463391433389,True,Gut
COG3964,amidohydrolase,0.06576728499156868,0.0356234096692112,0.027348501043046453,0.012849104944055723,-1.033479714032658,-0.030308003896176383,0.0010612930390289039,0.002283038783872695,True,Gut
COG4752,SAM-dependent RNA methyltransferase,0.03225126475548059,0.05470737913486002,0.019659908153819145,0.04825324665870996,1.253384986245303,0.023313766632768296,0.0010635697619428965,0.002287282742326909,True,Vaginal
28J8P,"Psort location Cytoplasmic, score",0.0160202360876897,0.001272264631043257,0.006776454748080433,0.0002924746278260361,-2.5889766269796195,-0.014767280700625163,0.001067642055212496,0.00229538467568822,True,Gut
COG5410,domain protein,0.05459527824620606,0.02671755725190841,0.03328475852420061,0.02299819307788565,-0.5146415774789307,-0.027640378203725446,0.0010684837989424632,0.002296538422227276,True,Gut
2ECCN,Binding-protein-dependent transport system inner membrane component,0.0160202360876897,0.001272264631043257,0.006807152270618102,0.00037157261420655874,-2.508965404458381,-0.014762989757518774,0.001071238121610548,0.0023018011251391933,True,Gut
2DBGI,,0.022765598650927466,0.005089058524173028,0.03619151190384218,0.002503648863819705,-3.4080432971702086,-0.017745731584344893,0.0010729670604105468,0.002304858180282587,True,Gut
COG3728,"terminase, small subunit",0.13575042158515938,0.09287531806615766,0.07400210113905102,0.05095082250811592,-0.5297844217258199,-0.04242964998777077,0.001079352079662871,0.0023179124404058287,True,Gut
29XCB,"Psort location Cytoplasmic, score 8.96",0.0160202360876897,0.001272264631043257,0.00806544353010379,0.000569500730099936,-2.5300719060402055,-0.014752262399752802,0.0010802773639643271,0.002319237797649598,True,Gut
2E8FA,Cro/C1-type HTH DNA-binding domain,0.0160202360876897,0.001272264631043257,0.010340400293233907,0.0006918241604367901,-2.7448200303935635,-0.014744753249316678,0.0010866467493810858,0.0023302924189925528,True,Gut
COG0657,alpha/beta hydrolase fold,0.7727655986509124,0.6743002544529217,0.9263624050297674,0.8579022236716368,-0.11063933535358571,-0.07213531274538831,0.0010866648585975635,0.0023302924189925528,True,Gut
COG3473,Maleate cis-trans isomerase,0.0160202360876897,0.001272264631043257,0.008604118421668128,0.0005956295089153826,-2.5895274831489736,-0.014745289617205004,0.0010861906543472705,0.0023302924189925528,True,Gut
2EIGA,,0.0160202360876897,0.001272264631043257,0.011497077443214817,0.0007848640536972591,-2.8077046478342114,-0.014745557801149167,0.0010859626570401306,0.0023302924189925528,True,Gut
2DZF8,"Psort location CytoplasmicMembrane, score",0.0160202360876897,0.001272264631043257,0.007024920215989245,0.0007848640536972591,-2.168672855138725,-0.01473080768422097,0.0010985678467508642,0.0023551467338347354,True,Gut
COG2078,Extradiol ring-cleavage dioxygenase class III protein subunit B,0.07251264755480634,0.039440203562340966,0.03777238562372692,0.029660756515877382,-0.3386362111800779,-0.03161593699179144,0.001105160670630172,0.0023686060272873877,True,Gut
2DSAE,Protein of unknown function (DUF3792),0.022765598650927466,0.005089058524173028,0.0162142150012919,0.002321763183827035,-2.3735792639415108,-0.017697994842286402,0.0011068302077006397,0.002371508959112643,True,Gut
2DMRF,,0.02487352445193927,0.0063613231552162855,0.015418791148756389,0.003352925403123993,-1.9152907093217368,-0.018525610493930422,0.0011085846383817534,0.002374592081132458,True,Gut
COG1670,Acetyltransferase (GNAT) domain,0.7154300168633999,0.7595419847328189,1.1876295312331806,1.2835375241264368,0.1119499051647029,0.07172981862183492,0.001109570288970305,0.0023760271877893272,True,Vaginal
28MJM,"SGNH hydrolase-like domain, acetyltransferase AlgX",0.02508431703204045,0.0063613231552162855,0.012121761201674174,0.005446764685946706,-1.025314141764886,-0.01859667923913,0.0011102250769160803,0.002376753172339971,True,Gut
COG1982,"Orn/Lys/Arg decarboxylase, C-terminal domain",0.43697301854976556,0.3422391857506359,0.32262176342761023,0.2949639032928478,-0.12888740079784278,-0.065171380267669,0.001115157336264916,0.00238663328691101,True,Gut
COG4257,antibiotic catabolic process,0.03646711635750426,0.01399491094147583,0.03122663127857877,0.011247517378466092,-1.3957640494418766,-0.022519137606254458,0.0011161987397971635,0.002388183034239127,True,Gut
28N2Y,"RNA polymerase sigma factor, sigma-70 family",0.018338954468802682,0.002544529262086514,0.009827622798020965,0.00121748505069673,-2.287720250702657,-0.015795497942492798,0.0011182022702929306,0.0023917898518030375,True,Gut
2DBEA,,0.020657672849915664,0.0038167938931297713,0.009291198330121517,0.00186507577345132,-1.8447657826923192,-0.016805478676158225,0.0011203859397045063,0.002395779820498812,True,Gut
COG1986,"Phosphatase that hydrolyzes non-canonical purine nucleotides such as XTP and ITP to their respective diphosphate derivatives. Probably excludes non-canonical purines from DNA precursor pool, thus preventing their incorporation into DNA and avoiding chromosomal lesions",0.05986509274873565,0.03180661577608144,0.03829524853646002,0.009375303390958127,-1.9212013528192053,-0.028816364798819105,0.0011310615835441508,0.0024179211983347978,True,Gut
COG1999,SCO1/SenC,0.0398397976391232,0.06488549618320606,0.020451887373967623,0.041560302712495834,0.9884038280221196,0.025552029830636425,0.0011338986363226716,0.002422610001589767,True,Vaginal
COG4087,Soluble P-type ATPase,0.020657672849915664,0.0038167938931297713,0.009522975061043827,0.0023075368109341595,-1.6697135237488387,-0.016788046719788507,0.001133805494690783,0.002422610001589767,True,Gut
2EFF3,COG NOG18433 non supervised orthologous group,0.05564924114671198,0.027989821882951668,0.0240889226531998,0.01195797583308989,-0.9532101488526707,-0.02775462456393296,0.0011438753876031782,0.0024432321346450404,True,Gut
COG1008,"proton-translocating NADH-quinone oxidoreductase, chain M",0.18402192242832885,0.22773536895674376,0.09099513347406142,0.13080900687533964,0.5188195070775588,0.049480205879450345,0.0011573403763557063,0.002467995045371662,True,Vaginal
2ECIQ,,0.013279932546374357,0.0,0.012659400678613385,0.0,-3.7718222800555883,-0.013279932546374384,0.0011584198808309164,0.002467995045371662,True,Gut
28MHM,,0.013279932546374357,0.0,0.011551688315677554,0.0,-3.649809527655809,-0.013279932546374384,0.0011584198808309164,0.002467995045371662,True,Gut
2DV7W,CarboxypepD_reg-like domain,0.013279932546374357,0.0,0.010026817992793,0.0,-3.462944627582949,-0.013279932546374384,0.0011584198391538852,0.002467995045371662,True,Gut
2B60Q,Uncharacterized protein conserved in bacteria (DUF2188),0.013279932546374357,0.0,0.01268917462975866,0.0,-3.774963558762144,-0.013279932546374384,0.0011584198669385638,0.002467995045371662,True,Gut
2BIJP,,0.013279932546374357,0.0,0.008266966398874302,0.0,-3.2120971406232237,-0.013279932546374384,0.00115841988777708,0.002467995045371662,True,Gut
28VPQ,,0.013279932546374357,0.0,0.010565051482551453,0.0,-3.5316997831231483,-0.013279932546374384,0.00115841988777708,0.002467995045371662,True,Gut
2DNET,,0.013279932546374357,0.0,0.005961780850882648,0.0,-2.7994564003412514,-0.013279932546374384,0.0011584198808309164,0.002467995045371662,True,Gut
2EC3V,,0.013279932546374357,0.0,0.006846263247876151,0.0,-2.9720057397018196,-0.013279932546374384,0.0011584198808309164,0.002467995045371662,True,Gut
COG4972,Pilus assembly protein,0.17959527824620414,0.12849872773536883,0.09300080135619312,0.09751770949220753,0.0677100301829578,-0.047535067732536906,0.001159634636471122,0.0024698839583243166,True,Gut
COG3015,lipoprotein NlpE involved in copper resistance,0.10961214165261345,0.14758269720101785,0.060100134343553144,0.08641376598109407,0.5166849420783002,0.039998830718003475,0.0011653857450601315,0.0024814309768225206,True,Vaginal
COG4409,Alpha-L-rhamnosidase N-terminal domain protein,0.2234401349072489,0.27226463104325765,0.2095640344588535,0.2437058974575863,0.21678983421121015,0.05326186767589647,0.001165727857099206,0.0024814574605163246,True,Vaginal
28K97,,0.01580944350758852,0.001272264631043257,0.007644899250211011,0.0003270603164635622,-2.7036152060444403,-0.01455085625769692,0.00117467477968936,0.0024997956083465684,True,Gut
2EKXK,,0.01580944350758852,0.001272264631043257,0.011746364869919054,0.0006675050530132514,-2.9343228258864094,-0.014549247154031941,0.001176155918081607,0.002502240134369773,True,Gut
COG0636,"F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation",0.881112984822903,0.8575063613231484,0.6551535404486157,0.7382052633815327,0.17194158311662366,0.07206987586301583,0.0011783033926675106,0.002506100490705949,True,Vaginal
COG2882,Flagellar FliJ protein,0.10708263069139932,0.06743002544529257,0.04054853332417545,0.03334098395734314,-0.2748661734735261,-0.037789799570047466,0.0011800536964058233,0.0025091141731205177,True,Gut
2CDM8,"Psort location Cytoplasmic, score 8.87",0.01580944350758852,0.001272264631043257,0.006741377642795751,0.000451477867651972,-2.4150677551405018,-0.01454120163570749,0.0011835875704438832,0.0025159174365238937,True,Gut
2FJVX,,0.02677065767284989,0.0076335877862595426,0.01653684981297487,0.004218471010369236,-1.7486905458740205,-0.01913492441503717,0.0011847767591123678,0.0025177342365439843,True,Gut
2E5DV,,0.01580944350758852,0.001272264631043257,0.006827686767167538,0.0005978687175955156,-2.2924371462665976,-0.01452886517427665,0.001195067046920736,0.0025388850302490483,True,Gut
2DQNR,,0.01580944350758852,0.001272264631043257,0.00882548055901984,0.0007537112743147258,-2.4861167241293365,-0.014527256070611783,0.0011965719314982884,0.0025413648217798017,True,Gut
2BRIM,,0.01580944350758852,0.001272264631043257,0.008627682612329485,0.0007537112743147258,-2.456777336075597,-0.014525646966946915,0.001198078548809075,0.002543846893338761,True,Gut
2AIFZ,"Psort location CytoplasmicMembrane, score",0.0682967959527828,0.03689567430025446,0.04429175276696353,0.032333968115607736,-0.4422553041843767,-0.03051611463683601,0.001200119120720043,0.0025474609762153873,True,Gut
2CIFR,Protein of unknown function (DUF2589),0.02655986509274871,0.0076335877862595426,0.01586452289757877,0.002379227693776403,-2.319226036371851,-0.019035696355702014,0.0012053742499035002,0.0025578945528682393,True,Gut
COG0805,Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes,0.4146290050590379,0.35623409669211153,0.2371948933547898,0.20810365393336694,-0.1879242114980151,-0.0639374659406391,0.001222838751689708,0.002594224149934733,True,Gut
2E3R8,,0.02677065767284989,0.0076335877862595426,0.013721523093867262,0.00485689835231146,-1.32971817933937,-0.019079142154654116,0.0012246877327716798,0.002597414642032244,True,Gut
28JMJ,,0.022554806070826286,0.005089058524173028,0.011938459169023951,0.003869728604296207,-1.4097525415677932,-0.01744912014211608,0.0012372446577904365,0.0026225684424637046,True,Gut
COG4938,AAA ATPase domain,0.03815345699831373,0.015267175572519089,0.01803969228851484,0.007040164656727896,-1.2437132104396948,-0.022837203764015324,0.0012371415932260254,0.0026225684424637046,True,Gut
COG4983,"Phage plasmid primase, P4 family domain protein",0.0181281618887015,0.0356234096692112,0.009103935476660397,0.02257506808097177,1.2223446059025904,0.01766608095293254,0.0012471129719018774,0.0026427419311670693,True,Vaginal
2AHKU,,0.024662731871838088,0.0063613231552162855,0.01684797048913312,0.007138690080636919,-1.1328915162422488,-0.01825179468695426,0.0012550904263026084,0.002658218436733195,True,Gut
COG1538,"Psort location Extracellular, score",0.36256323777404037,0.3078880407124684,0.9671493487804883,0.698218074725405,-0.46948713901725525,-0.061349222695656236,0.0012551226682808259,0.002658218436733195,True,Gut
2C4YS,,0.020446880269814484,0.0038167938931297713,0.008066579404370536,0.003265165425415838,-1.0879566624450714,-0.016556872159932068,0.0012556662447529429,0.002658621610198425,True,Gut
2EN4B,,0.034359190556492426,0.012722646310432573,0.01992156029718748,0.006947806621886424,-1.3963617736242662,-0.021629571463511965,0.0012576782740571651,0.0026621328371283135,True,Gut
2DQ0P,Fibrobacter succinogenes major domain (Fib_succ_major),0.02655986509274871,0.0076335877862595426,0.014697876734136249,0.003311162540323312,-1.8644205746062896,-0.018963286690781733,0.0012584525786043927,0.002663022929197432,True,Gut
2AK1X,Pyrimidine dimer DNA glycosylase,0.02529510961214163,0.04580152671755724,0.013514572938856426,0.024712955371437088,0.8249933145391808,0.02056059026213375,0.0012650716540894178,0.002676277217630986,True,Vaginal
2E6GH,,0.013069139966273177,0.0,0.006052731181638794,0.0,-2.818182051720094,-0.013069139966273235,0.0012696930302642003,0.0026807796462268267,True,Gut
